day,gurkor,guitars,slingshots,stocks,sugar,water,tranquillity
40,6.236382519385208,2.821209068237252,2.1119896211615066,10.152758413826797,3.423634955806647,3.9228680470189983,7.5633679890822805
41,6.233337520190879,2.811068381999333,2.105393249490254,10.203255193656542,3.445828263303061,3.9167907371464508,7.573395602782811
42,6.2196109815097484,2.807435138195679,2.088277364649421,10.232684370530723,3.4958691852416384,3.921617838924424,7.577687861556907
43,6.228766385053082,2.8019737602789148,2.088277364649421,10.177834919750488,3.5066919043067335,3.921617838924424,7.554759087571277
44,6.239425583175428,2.8081622768446284,2.0828021609072134,10.184949016814382,3.498192011648213,3.930536537599597,7.512968031663152
45,6.241706612955323,2.796498481184948,2.085846251906576,10.127555394607137,3.52591071388978,3.9351638602699235,7.507179949343215
46,6.259915899224673,2.8030671448284394,2.081379599918214,10.128973862524457,3.535850780186609,3.9346303001616616,7.534621791210619
47,6.259915899224673,2.8030671448284394,2.081379599918214,10.13106783358941,3.5312675860196903,3.9346303001616616,7.534621791210619
48,6.265970351202416,2.8030671448284394,2.0907047963533016,10.117513744103222,3.526676630323524,3.9346303001616616,7.534621791210619
49,6.262187212272021,2.8136080175939635,2.0963545747355745,10.136743755908517,3.59250027813853,3.9419141486893547,7.544699190773587
50,6.268238807152476,2.8107053328814926,2.098769846834342,10.106616431484314,3.5737470109907186,3.93765256241565,7.573395602782811
51,6.273527716805078,2.8107053328814926,2.094137386683228,10.079660586142973,3.58651312688194,3.937830248463205,7.53029752676705
52,6.269750517227784,2.816144670724496,2.091311080922168,10.0039918077281,3.5518313580119263,3.9383632439539835,7.52452680433936
53,6.274282801313357,2.8237368318135734,2.085846251906576,10.096904255072255,3.5396642058443564,3.939428953154655,7.499936661822983
54,6.27503776747252,2.815420216455235,2.0836144849733182,10.1703531862821,3.5228448786483546,3.9344524258469855,7.479606817269394
55,6.277301956368286,2.804159974116029,2.0870622693735585,10.10242912410491,3.524378230510488,3.927685423915664,7.511521555713711
56,6.283334598833853,2.8117942970684124,2.0825990153988525,10.122905293200809,3.502058930608309,3.9381855892306747,7.462123771330466
57,6.2765473449487015,2.7939385660113905,2.082192646928415,10.081752962994576,3.5120869831086883,3.928041960551099,7.463582729705596
58,6.269750517227784,2.785505824823589,2.0703627140746077,10.170048604510892,3.507463291733852,3.919830926246058,7.504283727136208
59,6.256127990158229,2.7785144822073846,2.074451929523676,10.142619717038482,3.553348437943117,3.922153705956364,7.527412885881978
60,6.255370049777753,2.781092903699024,2.076492605243521,10.07528500121859,3.572994211978808,3.916969656889509,7.534621791210619
61,6.264457452741225,2.774825607195197,2.0801592531370057,10.07384431209533,3.572994211978808,3.9078311387159403,7.499936661822983
62,6.255370049777753,2.7785144822073846,2.084223457410883,10.163342599377717,3.594742112095191,3.90944584062209,7.525970025317329
63,6.271261752671645,2.781460995498336,2.091513124908093,10.126018262218848,3.594742112095191,3.90944584062209,7.525970025317329
64,6.27503776747252,2.769650424978901,2.101382312509433,10.1636275613276,3.594742112095191,3.9121350816709093,7.569100172922295
65,6.274282801313357,2.775194782144628,2.1083949328480207,10.109950978762772,3.594742112095191,3.917148565987543,7.606222356651482
66,6.278810824826493,2.7659461405626105,2.107595028404838,10.18793232940522,3.5782594740280587,3.9090870930552732,7.5962511633316705
67,6.27503776747252,2.758518120241318,2.1051929390123068,10.181659289616853,3.588759833364194,3.909625198326013,7.544699190773587
68,6.281073242328566,2.7637204647041096,2.111391059980948,10.187269862020608,3.599220325079726,3.9087283025980035,7.571964145492417
69,6.281073242328566,2.7637204647041096,2.110392966538675,10.180381937002375,3.6022017727896056,3.9112389355957147,7.581976955715454
70,6.2765473449487015,2.7763019233613786,2.1107922776870485,10.063327181393808,3.5737470109907177,3.9176852294290345,7.579117910914784
71,6.265970351202416,2.783668215089582,2.101382312509434,10.048814917304892,3.572994211978808,3.9167907371464517,7.599101814857389
72,6.262944078201215,2.7785144822073846,2.101583096217564,9.981701637108769,3.5662097023936377,3.9108804022684898,7.573395602782811
73,6.253095510561771,2.777039698119216,2.102787274102699,10.094562265748136,3.5722412063094335,3.9103425219865,7.559065134733461
74,6.245505918137118,2.767799089987653,2.105994032029692,10.045761536345529,3.5427110977011322,3.9053176513756553,7.561934058652001
75,6.254611989753037,2.7614924516674964,2.1127873591717843,10.01254806503253,3.5578946235629263,3.901003906668447,7.560499773949847
76,6.256885810946744,2.7614924516674964,2.1207432583375465,9.9585365755615,3.54803496053766,3.901003906668447,7.553323027868961
77,6.247784056900885,2.7644626160082675,2.116372334989846,9.962617948511538,3.576756143598751,3.8974043671683436,7.556194791787213
78,6.249302215144979,2.7592620946474504,2.119552352629132,9.900642711635932,3.5594083383537622,3.893980789032404,7.5360624945145105
79,6.247784056900885,2.770020498587433,2.12252798531316,9.996540600990192,3.578259474028058,3.903341289213786,7.5475752293173946
80,6.255370049777753,2.771500149423477,2.1282655191874853,9.988633309999956,3.596982126381571,3.8990246956083956,7.569100172922295
81,6.256127990158229,2.7799882473517292,2.1278704740071244,10.077876443218331,3.587262232701076,3.90567685000128,7.567667657161369
82,6.248543196081011,2.7722395891160394,2.120346386574312,10.099407100396537,3.594742112095191,3.8997445601131306,7.557630140760218
83,6.248543196081011,2.7722395891160394,2.120346386574312,9.982565634397774,3.5654548297144157,3.8997445601131306,7.557630140760218
84,6.268238807152477,2.7729787719879053,2.1326047276870344,10.028341083897839,3.5760041696496714,3.894701868107412,7.561934058651998
85,6.270532301198572,2.775932940197072,2.132998631157877,9.997417736908814,3.5850143035013247,3.898664698426959,7.566234788095285
86,6.2789324461775475,2.777777217653148,2.126684764871945,10.116076543713715,3.6022017727896056,3.897944574133881,7.584834596887113
87,6.261351757566977,2.780724748428357,2.123122460094148,10.098997000664731,3.593328173835241,3.8919969241761163,7.616176552243691
88,6.26747406618371,2.8023382835394,2.1165712684445586,10.27915863679442,3.588138700007194,3.890733778594879,7.657236018338823
89,6.261351757566977,2.8008798196859104,2.1083949328480207,10.196201392230583,3.567282339391624,3.890733778594879,7.662876918554255
90,6.269003426608936,2.8128827121814832,2.1093942578446385,10.161879856467278,3.567282339391624,3.890733778594879,7.674142522047301
91,6.268238807152477,2.8128827121814832,2.1081949937997075,10.194593730383883,3.566534529266164,3.890733778594879,7.68538662466718
92,6.286556259097018,2.8150578982465806,2.1093942578446385,10.047621477294062,3.56204337287036,3.902560511350429,7.657236018338823
93,6.288079577108319,2.8143330795403103,2.111179813911568,9.992374663041527,3.5530388617981323,3.907028163570152,7.644524160895165
94,6.2918857706782365,2.815420216455235,2.11335949237646,9.986347929026309,3.530396501898938,3.905420575665308,7.65864675077849
95,6.292646649561164,2.816844000794186,2.1131614607944784,9.971930624232035,3.515957958465373,3.905063216834476,7.665695341361479
96,6.294928567488637,2.8068577415964193,2.1163270704557133,9.922770654585896,3.512145483033397,3.90363335534182,7.6614672006617495
97,6.289602414576659,2.8082871827935856,2.110386476379024,9.879761220235514,3.5037390049524286,3.9111325344119927,7.6642862987128835
98,6.297209408429386,2.820399366876344,2.1099896618971785,9.866054311545671,3.457415466405685,3.912024046822796,7.73154370349984
99,6.297209408429386,2.8182668483351327,2.1078054424625514,9.822675034503856,3.4837639649207146,3.9097055637189904,7.724573289917739
100,6.29644924769417,2.8139954936092137,2.104424019722409,9.649792986187766,3.478360517385149,3.908277914293375,7.6881943040968626
101,6.304045483372732,2.8139954936092137,2.110386476379024,9.65591877744589,3.4960738881065585,3.913271719779322,7.7426793699174965
102,6.310871915859235,2.8214648389523904,2.114349287922925,9.698661844803873,3.4922331079485973,3.911667473618307,7.775961862296647
103,6.319202293399666,2.8271385268883304,2.1234272348682883,9.795082419981124,3.5129084093129967,3.9186130303925024,7.814558405453374
104,6.31995889133028,2.821819879866067,2.122246022394071,9.874035400477371,3.493770080008209,3.920213575452697,7.809059821670102
105,6.318445577452783,2.8186224140454765,2.1285359609132315,9.85792085427146,3.4899259963745144,3.921635567925127,7.839239906932923
106,6.31995889133028,2.816488142600936,2.1265729580585733,9.883033749722085,3.5129084093129967,3.913984443167607,7.861094353979456
107,6.326007432293223,2.815420216455235,2.124017520266826,9.861310785471602,3.493770080008208,3.9102407572198734,7.9005050893326025
108,6.326007432293223,2.814351762399414,2.124017520266826,9.798237437693194,3.4914642913968805,3.9080994103472695,7.869269399239368
109,6.318445577452783,2.8221748626012517,2.123820782211962,9.785731171467134,3.5090916168783406,3.913271719779322,7.871991957279427
110,6.319202293399666,2.845827540586533,2.119683786410192,9.819579374465064,3.490695254263934,3.913449916477647,7.8406081350936825
111,6.324496003421718,2.8879067050519707,2.126180074162085,9.804452377802285,3.4991425595624057,3.921990961115498,7.825540480546255
112,6.3282736940327515,2.884459361800452,2.1289282785980674,9.766650902019052,3.516719807604361,3.9253651064170447,7.844710954725847
113,6.33204844945424,2.8899725405625056,2.132454908534379,9.776746731273144,3.5182428612797536,3.9280262391248417,7.79666953232665
114,6.32751839092781,2.8885955307238094,2.132846287531945,9.839840619922054,3.5372090384176085,3.926074971544727,7.7203871061566645
115,6.335820275989503,2.8958153213146027,2.140459560094027,9.832731025754969,3.5349400929881822,3.929976244922389,7.724573289917743
116,6.337328187923185,2.891004737347445,2.138900740284301,9.88151815639864,3.534183356149061,3.9266072606947326,7.780109140679253
117,6.339589179919702,2.902327368773089,2.134410868868485,9.839570609760235,3.5462659215367,3.9294445501659645,7.7454600287792985
118,6.339589179919702,2.91359275260486,2.130888456033432,9.857688430536829,3.528880277786943,3.929090034925899,7.73154370349984
119,6.330538899104487,2.900957993597319,2.1330419419541684,9.940070534198506,3.5228068775346157,3.9266072606947326,7.700812366630936
120,6.313145257083547,2.8968448072414885,2.1316718697100736,9.908466526662178,3.5258452810611565,3.922346312362196,7.763502705494344
121,6.299489173789044,2.902327368773089,2.125787095676936,9.89948555930262,3.528880277786942,3.9271394558708477,7.766273657214726
122,6.294928567488635,2.9050635973097814,2.1267693645557566,9.919410767472861,3.4976086622094087,3.927848903336735,7.803556190022232
123,6.299489173789044,2.924801682853804,2.1338243259797256,9.87758314899151,3.5045043158536404,3.929090034925899,7.753794213734319
124,6.298729371424856,2.9139332426351645,2.1312802097593333,9.932007097183142,3.515957958465369,3.9276715571189804,7.764888342359338
125,6.304804451353084,2.904721752338787,2.13245490853438,9.955579154625523,3.5075633848041483,3.922879260617815,7.771811700677612
126,6.322984103908055,2.902327368773089,2.138510804043185,9.985714241484251,3.5530388617981323,3.9285581839282457,7.780109140679253
127,6.317688743438667,2.9036959028678373,2.1338243259797256,9.926944375673424,3.5537903730642664,3.9276715571189804,7.762116746412503
128,6.310871915859235,2.892380253443814,2.1363644971931874,9.923861830532974,3.545512332054859,3.9322791735515685,7.775961862296651
129,6.3139028005733175,2.9129116170069778,2.1387057837395727,9.907165885736074,3.550030744072382,3.9391774414438556,7.818679038327651
130,6.309355762234237,2.916655299309638,2.1410437364388484,9.919107133572698,3.56204337287036,3.9407671162696367,7.821424556107603
131,6.312387595168786,2.926495129623671,2.1418223154180045,9.921659084320055,3.5552927749038252,3.9414733703624365,7.80080247723659
132,6.314660225689317,2.932918617522812,2.1429894931239115,9.904701891356288,3.5432503107846003,3.946236280157657,7.8063086376309005
133,6.320715371295566,2.9251404743740905,2.1464860679045006,9.945199790130124,3.5552927749038252,3.9441203562917524,7.766273657214726
134,6.318445577452783,2.923785001452611,2.147649945440344,9.914534918529299,3.554541677380282,3.9483507272294283,7.738505940957536
135,6.322227977533608,2.9416790706228024,2.148813001961737,9.801024781598883,3.5762401817624663,3.9495834738296547,7.732936804231674
136,6.321471733346385,2.9534185967750366,2.145321367748162,9.738388381786448,3.5836827855286755,3.9495834738296547,7.706411758837163
137,6.321471733346385,2.960099692150488,2.1464860679045006,9.834734042515667,3.568029945374907,3.9504637003563094,7.713403555326252
138,6.338081968659153,2.9510755568770173,2.1517170618206,9.770334241287822,3.5888806519112197,3.9455311364315513,7.709209468636747
139,6.334311896439248,2.956761602538541,2.153457049845058,9.785878778177068,3.577730316105018,3.9483507272294283,7.68538662466718
140,6.337328187923185,2.9707487739887237,2.158088088657629,9.787072366140858,3.577730316105018,3.9460600096135274,7.640280751244217
141,6.346365861994486,2.9684235386628086,2.157702663173358,9.741732713530746,3.565038295971095,3.946236280157656,7.641695562173031
142,6.3508784185617335,2.9520800134513157,2.159243827482619,9.742227384030432,3.563541244252566,3.9435911442414375,7.653001788329057
143,6.3508784185617335,2.9393238323309383,2.161168270218428,9.684406119423615,3.5440045268389504,3.945354824848864,7.633201571803732
144,6.362141577776487,2.9530840250380104,2.168077854184712,9.682412717769166,3.550783084719492,3.9450021708905014,7.628949956070493
145,6.368887024336006,2.955424991293419,2.168077854184712,9.687805835451796,3.5575448282932287,3.95169558846754,7.62327632949498
146,6.37936148254704,2.9399970083516296,2.1630904833679967,9.782367053584412,3.5642898724922043,3.9499355951014583,7.607645423398878
147,6.371882015474114,2.952749403918501,2.165394206136652,9.84895358168101,3.577730316105018,3.9550367658681767,7.624695251714858
148,6.375623177690088,2.964098938455604,2.169992099631872,9.854437360008847,3.587396548206572,3.9550367658681767,7.624695251714858
149,6.374869472963328,2.964764796446445,2.17018340322232,9.778904187881015,3.586654196360232,3.9610065559117693,7.626113830063743
150,6.371853492636051,2.95876504496364,2.1736231188003656,9.760287558863673,3.582195875947783,3.9622341762639635,7.613334226148506
151,6.38014297087594,2.964431891803206,2.173432209492368,9.840308153162148,3.5851688919329545,3.9645127291395115,7.621857063173309
152,6.399680726540331,2.957095632396212,2.178388771849401,9.95081871722832,3.599901920354287,3.966264302035556,7.610490517154836
153,6.399680726540331,2.9517452440632397,2.178388771849401,9.93239395719923,3.599167133982525,3.970114220006343,7.614755561942081
154,6.410168948094118,2.936629117746197,2.1669282494098336,9.903266069345333,3.5822128092342065,3.9676695484323936,7.620437452518786
155,6.407174595211287,2.923106957937737,2.1553882245251947,9.780117418264195,3.5844301689538303,3.9653977380961223,7.5933991176625915
156,6.385410797181876,2.9183549056424143,2.160398761075253,9.69528263028518,3.5710990912321923,3.9629492756005096,7.560499773949851
157,6.398180580614449,2.9200532236205,2.1722862946445014,9.659653496038182,3.574067151528056,3.965048078312704,7.534621791210623
158,6.398930710840603,2.9271721510478104,2.170763353320873,9.601026325655042,3.6028391141869616,3.9632991765940613,7.538942825340645
159,6.3808958643384,2.9271721510478104,2.1612132687818795,9.579240768086086,3.5822128092342065,3.9639988578929524,7.507179949343215
160,6.3808958643384,2.907367796606619,2.167522473349767,9.650352612019798,3.5822128092342065,3.9596232070558726,7.518750311304499
161,6.387666704999785,2.9157808668043628,2.166949897821071,9.691259307894995,3.549483846240034,3.9629492756005096,7.533180728983197
162,6.387666704999785,2.926169360504959,2.168857717319188,9.52346419798949,3.542740703012198,3.972731336894445,7.533180728983197
163,6.379389961666554,2.9573800985689305,2.166949897821071,9.482090338778276,3.532218013707561,3.973428855552772,7.527412885881982
164,6.374869472963328,2.959028247243211,2.1535334360053326,9.515431714049022,3.5479868124667493,3.977262360519374,7.483969269260422
165,6.377883595809855,2.942492590543791,2.168857717319188,9.603621693286918,3.52241024960096,3.9697651012672632,7.486875731363508
166,6.3808958643384,2.939503294780559,2.17798497790635,9.55441824908672,3.52241024960096,3.9632991765940613,7.478151929884477
167,6.383906281702915,2.9325128265627254,2.179880228582668,9.581771764707412,3.5359807999164734,3.9638239526502566,7.4796068172693975
168,6.407174595211287,2.951106193576556,2.1874398585693,9.437699248089736,3.519385310171157,3.9715102952369263,7.483969269260422
169,6.4079233543061065,2.9517674227447426,2.189136091464416,9.476903926430651,3.525431809050249,3.974997689660286,7.491232670826131
170,6.396679976389169,2.9507755066114143,2.189136091464416,9.398370678229082,3.5171143811810928,3.9755204551682244,7.46649953253769
171,6.389921575511795,2.945809397579773,2.1900777037589143,9.288761432373777,3.513325249375795,3.9713358207924627,7.4723286898419
172,6.401930086964567,2.9524284590266743,2.194214547525298,9.26884735598306,3.5352286599951808,3.9715102952369263,7.489780724488583
173,6.404927633758186,2.966265938067673,2.2002137020723467,9.311880039391898,3.533723754492254,3.973951889895055,7.481061336121569
174,6.39968072654033,2.9878422226097245,2.19759169675069,9.405751534692623,3.536732731497515,3.980743193279099,7.4679573775174335
175,6.39968072654033,3.003407478053273,2.199652186491638,9.393340766410832,3.549483846240034,3.9854360379863714,7.470871955909045
176,6.398930710840602,3.000173388339922,2.1994649731342077,9.353124875738576,3.5352286599951808,3.9843938057648454,7.4635827297056
177,6.417646870697785,3.019510326977189,2.1990904841353283,9.337071955723292,3.538987277794584,3.988734100230237,7.46212377133047
178,6.417646870697785,3.013082637818022,2.1990904841353283,9.259357110174877,3.538987277794584,3.9882135897301003,7.47669667370827
179,6.413909328960879,3.0092174359924,2.209544954009329,9.313480254895437,3.525431809050249,3.9916819900055986,7.469414851887672
180,6.412413517644016,3.002761023064243,2.214376980751207,9.269588145947193,3.5163569802756363,3.9916819900055986,7.475241048481917
181,6.4206348639172655,3.001144091939036,2.223261743357108,9.291917099708296,3.52241024960096,3.9909886240383834,7.495586312012187
182,6.425859498105291,3.0220764183847213,2.2269501104471106,9.397665490812722,3.5299578335666792,3.9941075363624874,7.527412885881982
183,6.410168948094117,3.0281595389024067,2.223630938725589,9.41326218925906,3.517114381181092,3.9960119776173446,7.499936661822987
184,6.410917251684453,3.0281595389024067,2.208427914567887,9.421799337942959,3.517114381181092,3.9972232794743423,7.4679573775174335
185,6.41390932896088,3.0303966804476112,2.204699123356657,9.418620466372978,3.529204021151999,3.9996444498644435,7.4679573775174335
186,6.397430335813459,3.0323125195414455,2.206005134199975,9.394948599128584,3.525431809050249,3.9942807162626535,7.495586312012187
187,6.386914851048572,3.0589704600696006,2.2061916249747218,9.485879846804428,3.5352286599951808,3.999298685270643,7.478151929884477
188,6.379389961666554,3.0469485436417543,2.2061916249747218,9.435507579568798,3.538987277794584,3.992721744898444,7.470871955909045
189,6.386914851048572,3.031035468745777,2.204139095818059,9.450558003675162,3.51180810524124,3.9937611472161296,7.366482057781348
190,6.383906281702915,3.0361394750854,2.209917137065106,9.415727489050273,3.4942992128353083,3.987692990726466,7.341199783923199
191,6.388418443694809,3.0386872919940724,2.2119626860684307,9.548940911604515,3.473598361629964,3.990468496572856,7.341199783923199
192,6.38240130421939,3.0444097298754844,2.218269768348724,9.44327047804707,3.4812840418829634,3.9930682514963625,7.342690116349181
193,6.365060729043313,3.0494846048799737,2.218269768348724,9.480964210785574,3.4651184481903146,3.989254522268469,7.254076474596399
194,6.35144679775847,3.0608630380066058,2.220675136537796,9.52269551860663,3.4635737392589565,3.991508663222067,7.291795921872423
195,6.354475399485874,3.058023598887378,2.2054455386215763,9.487870550638776,3.4635737392589565,3.991855306986176,7.284272379621912
196,6.346900364851841,3.0323125195414455,2.1889477056881934,9.536820005477212,3.4348331272718475,3.991161980239986,7.279753391600981
197,6.33703517902451,3.007927597366041,2.189701122132266,9.513468019664115,3.3899338110603376,3.9805692457989283,7.342690116349179
198,6.348416313736164,3.0046998445862325,2.1962791646887445,9.529422132591202,3.4010332927080866,3.979873356842857,7.321789484444058
199,6.352395001389884,3.026240274078379,2.202084073943506,9.497707619951932,3.353126283730385,3.9878665335639725,7.290292022460064
200,6.349886269421656,3.0088950438556954,2.2104752586086214,9.538810626518963,3.36277886791633,3.9828297912543102,7.3053128762385695
201,6.349240635272649,3.014369604101071,2.2104752586086214,9.565287509132114,3.3603691073073447,3.9819605485159113,7.347158751289476
202,6.351257033315928,3.013082637818022,2.2121485229085778,9.538062828611064,3.3931099182175357,3.985609708842999,7.354598618971682
203,6.352414115266739,3.0348645216511017,2.202084073943506,9.591553349597488,3.3539320481795216,3.988560606561351,7.350135875510971
204,6.353856466700102,3.04250380822222,2.200962099270332,9.588108607879029,3.379584591880658,3.991508663222067,7.294802509245137
205,6.353808039800865,3.04250380822222,2.188005459860064,9.661355001085765,3.3595653533787013,3.991508663222067,7.314306110372634
206,6.356123225472744,3.045044691818911,2.184986715303972,9.63019542171798,3.3571525873919925,3.9958388954482595,7.315803582916795
207,6.356273902107523,3.039960157573033,2.180259021228599,9.56080877550956,3.341009418537423,3.9960119776173446,7.323284964132553
208,6.352110159664485,3.0140479296349034,2.164084059330234,9.582570606482344,3.297730679784935,3.9876929907264644,7.356085416503729
209,6.349397056876874,3.0162987126376217,2.174758112305888,9.524163509043053,3.297730679784935,3.9830036101505732,7.367965732592916
210,6.349781846201209,3.0188683601262727,2.180259021228599,9.57678842917439,3.2704055674231567,3.983872556460319,7.3113099666278645
211,6.35061204169028,3.03295078230498,2.180259021228599,9.531581272348232,3.2845191198511854,3.985957020987106,7.31730065630186
212,6.352985961719314,3.0233584003924445,2.1812056280042738,9.498054488299239,3.2402531137136568,3.9899482807839766,7.297807483347419
213,6.353265621294775,3.031035468745777,2.178364199880636,9.5063162601336,3.192609180844353,3.9908152580276854,7.294802509245137
214,6.351242233235334,3.03295078230498,2.1772262758215857,9.5735444842195,3.213140714528808,3.9873458755348494,7.329262908900923
215,6.3520045031981915,3.0551807213695685,2.1897011221322664,9.617020395366538,3.2637363640764816,3.9896014211690094,7.3575718227007805
216,6.350208335666507,3.060232348092052,2.192523431189033,9.648020851745375,3.3026672791729546,3.986651527041949,7.364997993622292
217,6.351969402021,3.076262382974219,2.197216791801661,9.618208037052952,3.3034891116939535,3.990468496572856,7.35905783784778
218,6.353106143388038,3.075009057427759,2.1996521864916385,9.48814479172924,3.2536991445581624,3.992548476909629,7.364997993622292
219,6.35373392340278,3.075009057427759,2.198903208481131,9.4413537505227,3.2395283298762547,3.9937611472161305,7.413768063533442
220,6.355560112341737,3.097157515941692,2.198528594831349,9.521839846348483,3.1956726158718354,3.997915237341453,7.431399387182531
221,6.35949907596377,3.09498303394646,2.192711416906272,9.595163861687876,3.2536991445581624,4.004998830235879,7.469414851887672
222,6.35837289613243,3.1008805797540373,2.189324456126143,9.569383059906965,3.2785122237120055,4.003272629949768,7.518750311304499
223,6.359972027418365,3.095293796063948,2.193634827932901,9.527675118851644,3.286729095417376,4.006034085385531,7.576257460575264
224,6.355147459152825,3.079079936324752,2.187071171959684,9.586717775619338,3.286729095417376,3.9968772420225616,7.556194791787216
225,6.358750919866645,3.079388388500969,2.189887305356133,9.479535679890025,3.3071551077462082,4.003445293608074,7.4796068172693975
226,6.356162197719192,3.0861641812452083,2.18894911856716,9.356220396150588,3.324186825988787,3.9991257883707836,7.441659210599718
227,6.3575330085584705,3.087394063094667,2.1992405262115997,9.265409303178812,3.34271112865488,4.001718220298158,7.4504387026871015
228,6.358507557899608,3.11337970506873,2.198680793964189,9.295498026504635,3.2941014691336425,4.004481071921036,7.481061336121569
229,6.357624341810286,3.1118589563733985,2.1923241441460632,9.303023482467625,3.280980100031829,4.002927273528599,7.475241048481917
230,6.35788949698219,3.125208490182904,2.1917621099495066,9.256078796059322,3.2924650219168496,4.00396322639198,7.485422684062714
231,6.360015097151739,3.1366781465699685,2.196253139812794,9.341003669538848,3.2924650219168496,4.008275943541436,7.497036793984022
232,6.359966623313549,3.1366781465699685,2.196253139812794,9.406954008302725,3.2619974955210966,4.008275943541436,7.497036793984022
